,Webpage,Message,Author,Likes,Dislikes,NumReports,Polarity,Subjectivity,Positive,Negative,Neutral,Compound
159,Batman-2016/Issue-5,Ok wait what? Death of Batman and Gotham Girl married Duke? Stop playing DC I'm not here for a dead Batman we just got him back ,shilswonderwoman,2,0,0,0.138,0.287,0.23,0.18,0.59,0.178
160,Batman-2016/Issue-5,"Did she just say ""Death of Batman!?"" I'm not gonna buy it. nope nope nope",karthikkasturi,2,1,0,0.0,0.0,0.0,0.23,0.77,-0.636
161,Batman-2016/Issue-5,I'm still thinking what bullshit is this he ko'ed alll of the jusyice leagye,disqus_ueT8gTAsLN,1,0,0,0.0,0.0,0.0,0.226,0.774,-0.586
162,Batman-2016/Issue-5,"Well that ending felt a little confusing, good thing is we got The Monster Men crossover to look forward to",disqus_XRo3NaL4ZB,1,0,0,0.071,0.5,0.211,0.072,0.717,0.479
163,Batman-2016/Issue-5,dude STOP KILLING BATMANit literally just happen.fuck these writers-_-,neonviolence666,1,0,0,0.0,0.0,0.0,0.535,0.465,-0.843
164,Batman-2016/Issue-5,"Dude, stop being so damn gullible. Don't believe everything you read until you see for yourself.",jwashington3,6,0,0,0.0,0.0,0.0,0.38,0.62,-0.789
165,Batman-2016/Issue-5,"So this is what Batman has been reduced to? Reboot, death, rinse, repeat? Seriously?",disqus_CAfBAl0vrs,1,0,0,-0.333,0.667,0.0,0.338,0.662,-0.73
166,Batman-2016/Issue-5,"FUCK!!! What the hell, the man just got back his memories. He was basically dead, and now this shit is about to happen again. I am dropping the comic if it does. SMH",thedarkestknight42,5,0,0,-0.186,0.46,0.0,0.441,0.559,-0.973
167,Batman-2016/Issue-5,"why would you gonna drop it, if you read it online, for free?",neonviolence666,13,1,0,0.4,0.8,0.201,0.128,0.671,0.296
168,Batman-2016/Issue-5,He Died how He Died refers to her brother. And Batman only retired saving Gotham because they now have Gotham Girl.,alvinobrooka,1,0,0,0.0,1.0,0.0,0.275,0.725,-0.802
169,Batman-2016/Issue-5,Guess I must have missed that. I should probably stop staying up all night reading comics...,disqus_CAfBAl0vrs,0,0,0,0.0,0.0,0.0,0.268,0.732,-0.527
170,Batman-2016/Issue-5,"the death of batman, wtf?",disqus_pYCCzaTTAz,1,0,0,-0.5,1.0,0.0,0.72,0.28,-0.827
171,Batman-2016/Issue-5,"oh alfred, master of rationalizing and snark with utmost grace",disqus_0ILZOVDuw1,0,0,0,0.0,0.0,0.237,0.0,0.763,0.421
172,Batman-2016/Issue-5,"You mean to tell me this rookie, who had his powers for like what, 1 week, solo'd the entire Justice League in a matter of minutes? Pfft yeah, right!",hardcoverlover,0,0,0,0.015,0.616,0.219,0.09,0.691,0.509
173,Batman-2016/Issue-5,"He got off easy, he almost had to deal with Alfred.",disqus_JP9QQDL2ey,0,0,0,0.433,0.833,0.225,0.0,0.775,0.44
174,Batman-2016/Issue-5,"The Batman's costume became hilarious in Alfred and this issue was expensive, they destroyed one Batmobile, one batplane and half of Batcave!",elvismais,0,0,0,-0.069,0.622,0.103,0.133,0.764,-0.2
175,Batman-2016/Issue-5,i love this batman.,pendekarsarden,0,0,0,0.5,0.6,0.677,0.0,0.323,0.637
176,Batman-2016/Issue-5,"the amount of equipment destroyed in this one issue, Tom King must just love destroying batman's shit xDD",disqus_gDeiwO8dyA,0,0,0,0.033,0.467,0.147,0.364,0.49,-0.735
177,Batman-2016/Issue-5,"""Death of Batman."" King doesn't mean that literally, does he?",disqus_JFOWpeILuu,0,0,0,-0.312,0.688,0.0,0.302,0.698,-0.599
178,Batman-2016/Issue-5,Such a classic.,pohpe,0,0,0,0.083,0.333,0.0,0.0,1.0,0.0
179,Batman-2016/Issue-5,"""Gotham, please! We need to talk."" Throws knives into his chest.""Gothams talk to meee~!"" Blows him up with explosives""Gotham, why won't cha talk to me."" injects him with rattle snake venom and has sex with his sister",hodokoakina,0,0,0,0.0,0.0,0.074,0.0,0.926,0.437
180,Batman-2016/Issue-5,i did think that was funny but if he didn't gotham would probably of killed batman,disqus_qUYhPZkdGp,0,0,0,0.025,0.5,0.092,0.295,0.613,-0.743
181,Batman-2016/Issue-5,"Too bad Gotham is dead he's a interesting character,What was the point of the JL?They got wiped out like it was nothing.",mangamusicfan,0,0,0,-0.133,0.522,0.173,0.26,0.567,-0.557
182,Batman-2016/Issue-5,With alfred being batman i read it as an almost monty python bit.,mlynn95,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
183,Batman-2016/Issue-5,"Oh DC, as if we believe in your continuity enough to just roll over and let you tell us that Clair and Duke will be married in the future. Also - he's a teenager right now and Claire is an adult woman. Cougar, much?",ravenwhispererabc,0,0,0,0.139,0.318,0.0,0.0,1.0,0.0
184,Batman-2016/Issue-5,"Batphone lmao!! That feels so out of charecter.. It's one thing when others name his stuff with his name for eg Alfred or Duke calling it Batmobile or batphone but when Batman calls it, it's just feels wrong lmao",disqus_f5Jn9Oayaq,0,0,0,0.346,0.967,0.173,0.086,0.742,0.641
185,Batman-2016/Issue-5,poor alfred lol,disqus_1ez6ADXUAg,0,0,0,0.2,0.65,0.406,0.449,0.145,-0.077
186,Batman-2016/Issue-5,"Still enjoying the series, but I'm upset they killed off an interesting character.The Justice League literally had no point in showing up, and it was annoying to watch everyone Job to Gotham.",KingStarwave,0,0,0,0.0,0.5,0.202,0.312,0.487,-0.768
187,Batman-2016/Issue-5,"HA!  Alfred really is BATMAN!  (Or rather, the Batman's Batman)  XD Ã°ÂÂÂ",jdkiss001,0,0,0,0.25,0.2,0.452,0.0,0.548,0.85
188,Batman-2016/Issue-5,Batman's death? Again? What a shock. Not like that arc hasn't been overdone.,alipaloba,0,0,0,0.0,0.0,0.0,0.499,0.501,-0.839
189,Batman-2016/Issue-5,"That was sad.'We need to talk' he said while he ripped the other apart. xDDidn't get the part with the death of Batman either. Also doubt he'd leave Gotham (the city) to somebody else. Esp. not to someone who trades lifetime for powers.On the other hand this Batman is different. Drops a plane on the opponent not knowing that person would survive... minutes before that said person got hurt by some normal Batarangs and his costume torn by an explosion.And funny how most of the prominence of the JLA popped up at once while before, while the plane issue, they were too busy.",Anette_Halbestunde,0,0,0,0.031,0.6,0.053,0.114,0.833,-0.71
190,Batman-2016/Issue-6,,Guest,40,0,0,0.0,0.0,0.0,0.0,1.0,0.0
191,Batman-2016/Issue-6,I know right!?,lokilalisan,0,0,0,0.357,0.536,0.0,0.0,1.0,0.0
192,Batman-2016/Issue-6,"Shit, man. I daydreaming for a while before I finish the whole chapter...",fauzialaziz,0,0,0,0.0,0.6,0.0,0.286,0.714,-0.557
193,Batman-2016/Issue-6,"""Invade a powerful, sovereign contry, break into the most secure, depraved prison in the history of man, and then somehow pry a lunatic out the hands of a monster"" - I didn't quite understood, what is the difficult part for Batman ?",klunst,32,0,0,0.175,0.775,0.12,0.202,0.677,-0.582
194,Batman-2016/Issue-6,"Its against the law, he cant just call the justice league this time, heÃÂ´ll be alone against bane...until he gets his own suicide squad",disqus_AvVpy8agfy,2,0,0,0.6,1.0,0.11,0.21,0.68,-0.477
195,Batman-2016/Issue-6,and yet the questions still stands,BlackJackSmack,8,0,0,0.0,0.0,0.0,0.0,1.0,0.0
196,Batman-2016/Issue-6,LOL FUCKING KITEMAN. where is IHE when you need him. he NEEDS to see this.,markel_thomas,25,0,0,0.1,0.75,0.202,0.0,0.798,0.547
197,Batman-2016/Issue-6,"IKR! As soon as I saw Kiteman, I immediately thought of IHE... lol",asielhetsberger,3,0,0,0.8,0.7,0.236,0.0,0.764,0.475
198,Batman-2016/Issue-6,I was thinking the same thing!,jamesonthecanadian,1,0,0,0.0,0.125,0.0,0.0,1.0,0.0
199,Batman-2016/Issue-6,The scene with Bruce and Claire is the highlight of the issue. Any adaptation of this storyline would absolutely kill me at this scene.,disqus_XC0Q536Bji,14,0,0,0.2,0.9,0.082,0.17,0.748,-0.556
200,Batman-2016/Issue-6,Just don't let Snyder direct the movie.,disqus_pJAwYK3N57,8,2,0,0.1,0.4,0.0,0.0,1.0,0.0
201,Batman-2016/Issue-6,"Funny, cause he's the one director who gets what Bruce's parents mean to him",disqus_hAWPaocMsn,4,4,0,-0.031,0.844,0.182,0.0,0.818,0.44
202,Batman-2016/Issue-6,"this arc was so well done, the focus was not on the fight with the villain, we know how that goes. Beautiful",axeledongo,2,0,0,0.85,1.0,0.29,0.118,0.592,0.64
203,Batman-2016/Issue-6,"Fuck all this mushy shit, I want more kite man.",LetGoAtlas,14,0,0,-0.033,0.633,0.09,0.493,0.417,-0.778
204,Batman-2016/Issue-6,"I loved his three lines of dialogue, two of which were him saying his own name.  He's the kite we need, but not the one we deserve.",OurEmpress,7,0,0,0.65,0.9,0.089,0.0,0.911,0.351
205,Batman-2016/Issue-6,"To be honest, before this issue I had forgotten all about Kiteman.",jdkiss001,1,0,0,0.6,0.9,0.232,0.134,0.634,0.34
206,Batman-2016/Issue-6,"Damn, Bruce...... you really aren't an asshole......",nitefreek81,11,0,0,0.2,0.2,0.0,0.31,0.69,-0.402
207,Batman-2016/Issue-6,It's SO good to see Batman being compassionate again.,DiamondIsNotCrash,8,0,0,0.7,0.6,0.504,0.0,0.496,0.798
208,Batman-2016/Issue-6,"great issue had to fight back tears and you could just see the joy on waller's face when she said ""it's suicide"".",joshuaeteshola,8,0,0,0.533,0.317,0.26,0.148,0.592,0.66
209,Batman-2016/Issue-6,Dam this was a really great conclusion to this amazing story :),tevyasmolka,8,0,0,0.633,0.883,0.598,0.0,0.402,0.917
210,Batman-2016/Issue-6,Alfred always has the best lines,baxtus,7,0,0,1.0,0.3,0.457,0.0,0.543,0.637
211,Batman-2016/Issue-6,Batman's just a big puddy-tat deep down,reallyrandomcircle,4,0,0,-0.052,0.263,0.0,0.0,1.0,0.0
212,Batman-2016/Issue-6,"He really is.  B-man just don't show it as much as he should.  That's what happens with trauma, you put up walls. ",jdkiss001,5,0,0,0.2,0.2,0.0,0.118,0.882,-0.421
213,Batman-2016/Issue-6,cut the hair...WHY,big_time_spider,2,0,0,0.0,0.0,0.0,0.512,0.488,-0.273
214,Batman-2016/Issue-6,I know! I liked her hair :(,hardcoverlover,0,0,0,-0.075,0.9,0.311,0.355,0.334,-0.101
215,Batman-2016/Issue-6,KITEMAN!,nickolaskruger,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0
216,Batman-2016/Issue-6,Kite Man! Hell Yea!,KingStarwave,2,0,0,0.0,0.0,0.0,0.633,0.367,-0.734
217,Batman-2016/Issue-6,Kite Man! Hell Yeah!,Zzen2,2,0,0,0.0,0.0,0.234,0.552,0.213,-0.61
218,Batman-2016/Issue-6,*sob* i'm not crying,disqus_2c4cFs1jZ5,1,0,0,0.1,0.6,0.46,0.0,0.54,0.372
219,Batman-2016/Issue-6,idk man...im just not really feeling this Gotham girl thing. It all just doesn't feel very batmany so far,disqus_cfabRssueQ,1,0,0,0.067,0.5,0.0,0.149,0.851,-0.247
220,Batman-2016/Issue-6,that's the whole thing. all the super dark batman thing was getting old. I like this,axeledongo,1,0,0,0.121,0.417,0.33,0.0,0.67,0.751
221,Batman-2016/Issue-6,disagree. Dark and not campy should be the only way Batman is written,disqus_cfabRssueQ,0,1,0,-0.075,0.7,0.0,0.178,0.822,-0.382
222,Batman-2016/Issue-6,"Man, I held my tears back, but that was so sad, I'm looking forward to Night of the Monster Men, that's gonna be good",disqus_XRo3NaL4ZB,1,0,0,0.067,0.533,0.125,0.225,0.65,-0.474
223,Batman-2016/Issue-6,Batman showing compassion in my book? QUICK HIDE IT'S DOOMSDAY!,spzenku44,1,0,0,0.417,0.5,0.174,0.421,0.406,-0.644
224,Batman-2016/Issue-6,When Claire shaved her head I was like ew lol.,lelouchvi,1,1,0,0.8,0.7,0.431,0.0,0.569,0.649
225,Batman-2016/Issue-6,"Oh jeez, Gotham Girl went full Britney Spears.",hardcoverlover,0,0,0,0.35,0.55,0.0,0.0,1.0,0.0
226,Batman-2016/Issue-6,Holy shit PLEASE let the next issue feature the Suicide Squad led by mother fucking Batman.,disqus_woNcZVRY3f,0,0,0,-0.267,0.533,0.126,0.336,0.539,-0.724
227,Batman-2016/Issue-6,Oh snap - Jump through your shit - yells kite man and jumps out !Bwa ha ha ha ha,LITOSWEED,0,0,0,-0.25,0.8,0.388,0.141,0.471,0.648
228,Batman-2016/Issue-6,"Wow, this was sad...",shakara13,0,0,0,-0.2,1.0,0.559,0.0,0.441,0.586
229,Batman-2016/Issue-6,I Am Gotham: 2/5,seven_teen,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
230,Batman-2016/Issue-6,"""I could care less"" ... really ""I COULD CARE LESS"" motherfucker it's ""I couldn't"" man this makes me mad",disqus_LS3j3SG2tm,0,0,0,-0.19,0.333,0.241,0.269,0.49,-0.213
231,Batman-2016/Issue-6,"Gotham Girl is like this emotional tribute to cancer patients, I know that sounds weird, but the shaved head, shes inevitably slowly dying, and shes just living out her final wish to be a super hero saving Gotham. :')",disqus_gDeiwO8dyA,0,0,0,-0.093,0.743,0.393,0.074,0.533,0.96
232,Batman-2016/Issue-6,KITE MAN HELL YEAH,disqus_gDeiwO8dyA,0,0,0,0.0,0.0,0.25,0.523,0.227,-0.527
233,Batman-2016/Issue-6,"Can't beleive the batman whipped off his mask like that. But this is my first romp through a batman comic, so it might happen a lot for all I know lol :'3 What a touching scene.",hodokoakina,0,0,0,0.45,0.508,0.15,0.0,0.85,0.649
234,Batman-2016/Issue-6,Why don't you see Batman hiding in trees? Because he's so good at it. I dont get it...,kuroookami,0,0,0,0.7,0.6,0.179,0.105,0.716,0.37
235,Batman-2016/Issue-6,he's hiding in the trees but since he's so good at hiting you can't see him,disqus_qUYhPZkdGp,0,0,0,0.7,0.6,0.247,0.077,0.676,0.672
236,Batman-2016/Issue-6,"Ughh why The hair?ÃÂ fine gotham giro a very intresting character, I hope we get to know more about her in The future!",mangamusicfan,0,0,0,0.279,0.356,0.217,0.0,0.783,0.643
237,Batman-2016/Issue-6,Gotham Girl is now a schizo......,disqus_1ez6ADXUAg,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
238,Batman-2016/Issue-6,Yes!!! Ivan Reis!!!,disqus_hAWPaocMsn,0,0,0,0.0,0.0,0.659,0.0,0.341,0.595
239,Batman-2016/Issue-6,i hate waller...,rokafela,0,0,0,-0.8,0.9,0.0,0.787,0.213,-0.572
240,Batman-2016/Issue-7,this batman feels more...human,Silversam34,38,0,0,0.0,0.0,0.0,0.0,1.0,0.0
241,Batman-2016/Issue-7,"I think that's a good thing. For a character whose selling point is supposed to be that he's human and doesn't have any special powers, he's often been written as invincible, undefeatable, and just overall a Gary Stu. I prefer the stories where his humanity is kept in check. People complain that Superman is too powerful and Batman is more relatable, but Superman seems more vulnerable and human nowadays than Batman does. Even Batman once referred to him as ""the most human of us all."" I often find it hard to relate to Batman, but that's why I like the writing of Scott Snyder and stories like these. They remind us that he is just a man underneath that cowl, even if symbolically, he's much more. Physically, he still has limits and he can be beaten. He even says it himself. We shouldn't lose sight of that.",Kyronic,12,0,0,0.183,0.404,0.099,0.074,0.827,0.595
242,Batman-2016/Issue-7,"i feel like thats kinda the weakness of batman, he has a hard time to be human and therefor has trust issues and hard times with relationships, i think the fact he is like so undefeatable and gary stuish is what makes him not a gary stu if you understand what i mean",disqus_qUYhPZkdGp,0,0,0,-0.224,0.468,0.149,0.096,0.755,0.61
243,Batman-2016/Issue-7,too human....oh god.,disqus_5oRPVVQS1C,3,0,0,0.0,0.0,0.512,0.0,0.488,0.273
244,Batman-2016/Issue-7,"You can really tell that Tom King didn't write this one... and not in a good way. Art was fun, but this really felt like an Elseworlds tale more than anything. Different voice, different tone. Badly overwritten. Thankfully the story gets back on track in Batman #9.",MariosMoustache,23,1,0,0.133,0.396,0.169,0.104,0.727,0.567
245,Batman-2016/Issue-7,Tom King's Batman is no prize winner either.,hardcoverlover,0,0,0,0.0,0.0,0.497,0.154,0.35,0.71
246,Batman-2016/Issue-7,night of the monster men wasnt even bad though. I quite liked it. Just a crazy night of horrors. NOthing super special but it was fun,disqus_cfabRssueQ,0,0,0,0.048,0.634,0.254,0.234,0.512,0.396
247,Batman-2016/Issue-7,i can tell this event is going to be awesome ;),tevyasmolka,11,0,0,0.625,1.0,0.429,0.0,0.571,0.718
248,Batman-2016/Issue-7,art is good but sometimes the small ears are way too small,abishaistreeter,3,0,0,0.067,0.467,0.151,0.0,0.849,0.238
249,Batman-2016/Issue-7,Obsessed with the art on this.,lucreziareigns,3,0,0,-0.5,1.0,0.0,0.254,0.746,-0.178
250,Batman-2016/Issue-7,I respect Bats in that he always tries to handle things on his own or with his own people. But how quick would  that monster be put down if he wouldve just called Clark. Pride be damned sometimes Bruce.,joeruck,2,0,0,0.256,0.638,0.128,0.06,0.812,0.44
251,Batman-2016/Issue-7,"It's weird.. A plane was about to crash into Gotham, he told Alfred to contact the league. A monster appears, doesn't call the leauge.",KingStarwave,2,0,0,-0.5,1.0,0.0,0.114,0.886,-0.402
252,Batman-2016/Issue-7,different writer?,pendekarsarden,0,0,0,0.0,0.6,0.0,0.0,1.0,0.0
253,Batman-2016/Issue-7,a cross over from detective stories?,disqus_GIgv8zEqWU,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0
254,Batman-2016/Issue-7,yeah most likely,AbsoluteCalfMuscles,0,0,0,0.25,0.75,0.524,0.0,0.476,0.296
255,Batman-2016/Issue-7,where robin though ?,jaeldanso,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
256,Batman-2016/Issue-7,"tims dead or should i say ""dead"" cause he's not and damians getting hunted by ras al ghul",SniperRuufle,3,0,0,-0.2,0.4,0.0,0.212,0.788,-0.649
257,Batman-2016/Issue-7,That last Monster was all sorts of terrifying. Am I the only one who thought it looked like a bat with a dick for a head? And I don't mean the good kind of Dick.,lirooo,1,0,0,-0.002,0.709,0.062,0.316,0.622,-0.881
258,Batman-2016/Issue-7,lol,pokettaxi,0,0,0,0.8,0.7,1.0,0.0,0.0,0.421
259,Batman-2016/Issue-7,That monster look alot like Nilihant from Half-Life,lewismweir,1,0,0,0.0,0.0,0.263,0.0,0.737,0.361
260,Batman-2016/Issue-7,Ah ki ra?,neonviolence666,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
261,Batman-2016/Issue-7,"Ooooh boy, this event is gonna awesome,  the Bat family against giant monsters, we're in for a treat ",disqus_XRo3NaL4ZB,1,0,0,0.5,1.0,0.312,0.0,0.688,0.778
262,Batman-2016/Issue-7,Why is Clayface helping?,disqus_KDasItQQK9,1,0,0,0.0,0.0,0.423,0.0,0.577,0.296
263,Batman-2016/Issue-7,He is a part of team that Batwoman assembled. Read Detective Comics for more info.,aadityaphadnis,6,0,0,0.5,0.5,0.0,0.0,1.0,0.0
264,Batman-2016/Issue-7,well batman recruited her and then together they recruited the rest of them.,SniperRuufle,1,0,0,0.0,0.0,0.149,0.0,0.851,0.273
265,Batman-2016/Issue-7,he'd turning a new leaf and wants to help,tevyasmolka,0,0,0,0.168,0.277,0.278,0.0,0.722,0.402
266,Batman-2016/Issue-7,"Jeez, those things look terrifying...",loltengu,1,0,0,-1.0,1.0,0.0,0.0,1.0,0.0
267,Batman-2016/Issue-7,I don't hate this art style but I prefer the previous one.,disqus_kGe5nSidco,0,0,0,-0.483,0.533,0.182,0.0,0.818,0.25
268,Batman-2016/Issue-7,I love this art style.,hardcoverlover,0,0,0,0.5,0.6,0.583,0.0,0.417,0.637
269,Batman-2016/Issue-7,Ew...I hope that's Hugo Strange's home gym.,hardcoverlover,0,0,0,-0.05,0.15,0.326,0.0,0.674,0.44
270,Batman-2016/Issue-7,"Wait, what happened to Gotham Girl? Wasnt batman going to some prison thingy to get Psycho-Pirate? What? I'm so confused!",acleverbird,0,0,0,-0.5,0.7,0.0,0.284,0.716,-0.798
271,Batman-2016/Issue-7,"Batman's dialogue is way too informal and vocal lately. Not the usual stoic and alienating, feels off.",disqus_gDeiwO8dyA,0,0,0,-0.133,0.383,0.0,0.0,1.0,0.0
272,Batman-2016/Issue-7,"Great beginning of a new story arc, love this team.it's always a pleasure too see batman team up with nightwing.",mangamusicfan,0,0,0,0.479,0.602,0.444,0.0,0.556,0.919
273,Batman-2016/Issue-7,Like the art !,lucasaccardo,0,0,0,0.0,0.0,0.583,0.0,0.417,0.42
274,Batman-2016/Issue-7,The ears are way too small in this chapter.Just when I was getting used to small ears.,disqus_j95JC5O4QQ,0,0,0,-0.25,0.4,0.0,0.0,1.0,0.0
275,Batman-2016/Issue-7,Guest artist or something?,lelouchvi,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
